"lead_id","created_date","source","campaign","country","device","job_title","company_size","industry","customer_id","conversion_date","revenue","converted","conversion_days","lead_quality"
965,"2024-02-21","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
966,"2024-06-10","Facebook Ads","Campaign A","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
967,"2024-06-06","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
968,"2024-04-28","LinkedIn","Campaign B","Europe","Mobile","Director","Small","Finance","149","2024-05-04","478.66467108550836",1,6,"Low Value"
969,"2024-04-16","Google Ads","Campaign B","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
970,"2024-02-29","Facebook Ads","Campaign A","Europe","Mobile","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
971,"2024-06-15","Facebook Ads","Campaign A","Europe","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
972,"2024-03-25","Facebook Ads","Campaign A","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
973,"2024-01-21","Facebook Ads","Campaign B","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
974,"2024-05-24","Facebook Ads","Campaign B","USA","Mobile","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
975,"2024-05-17","Facebook Ads","Campaign A","Europe","Desktop","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
976,"2024-06-17","Facebook Ads","Campaign A","Europe","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
977,"2024-01-30","LinkedIn","Campaign B","Europe","Desktop","Manager","Medium","Retail","150","2024-02-22","2042.9255146185003",1,23,"Medium Value"
978,"2024-02-03","LinkedIn","Campaign A","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
979,"2024-03-18","Referral","Campaign A","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
980,"2024-03-30","Facebook Ads","Campaign A","Europe","Mobile","Director","Medium","Finance","151","2024-04-14","1848.961311813411",1,15,"Medium Value"
981,"2024-05-11","Google Ads","Campaign A","USA","Mobile","VP","Small","Finance","152","2024-05-20","258.4910116903319",1,9,"Low Value"
982,"2024-03-23","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
983,"2024-01-30","Google Ads","Campaign B","Europe","Desktop","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
984,"2024-02-11","Facebook Ads","Campaign B","USA","Mobile","Manager","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
985,"2024-05-16","Google Ads","Campaign B","USA","Desktop","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
986,"2024-01-07","LinkedIn","Campaign B","Europe","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
987,"2024-02-15","LinkedIn","Campaign B","Europe","Mobile","Director","Medium","Finance","153","2024-03-02","1676.5280025310049",1,16,"Medium Value"
988,"2024-02-28","Google Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
989,"2024-04-27","Google Ads","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
990,"2024-05-17","LinkedIn","Campaign A","Europe","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
991,"2024-04-09","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Finance","154","2024-04-29","2783.4991881376527",1,20,"Medium Value"
992,"2024-05-27","Referral","Campaign B","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
993,"2024-03-10","Facebook Ads","Campaign A","Europe","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
994,"2024-02-02","LinkedIn","Campaign A","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
995,"2024-05-23","Google Ads","Campaign A","USA","Desktop","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
996,"2024-02-21","Facebook Ads","Campaign A","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
997,"2024-02-24","LinkedIn","Campaign A","Europe","Mobile","Director","Small","Tech","155","2024-03-05","289.4320198475235",1,10,"Low Value"
998,"2024-03-15","Facebook Ads","Campaign B","USA","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
999,"2024-06-16","Facebook Ads","Campaign A","USA","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1000,"2024-02-22","Facebook Ads","Campaign A","USA","Desktop","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1001,"2024-01-30","Google Ads","Campaign A","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1002,"2024-03-11","Referral","Campaign B","Europe","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1003,"2024-03-23","LinkedIn","Campaign B","Europe","Desktop","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1004,"2024-05-08","Facebook Ads","Campaign A","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1005,"2024-01-21","Google Ads","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1006,"2024-02-07","Facebook Ads","Campaign B","USA","Desktop","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1007,"2024-06-02","LinkedIn","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1008,"2024-03-24","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1009,"2024-04-29","Facebook Ads","Campaign A","USA","Mobile","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1010,"2024-03-22","LinkedIn","Campaign B","USA","Mobile","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1011,"2024-05-23","Google Ads","Campaign A","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1012,"2024-05-18","Facebook Ads","Campaign B","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1013,"2024-05-30","Google Ads","Campaign A","USA","Desktop","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1014,"2024-06-21","Facebook Ads","Campaign B","Europe","Mobile","Director","Medium","Finance","156","2024-07-08","808.4679438526383",1,17,"Low Value"
1015,"2024-02-15","LinkedIn","Campaign A","USA","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1016,"2024-01-11","Facebook Ads","Campaign A","USA","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1017,"2024-05-13","LinkedIn","Campaign A","USA","Mobile","Director","Medium","Tech","157","2024-05-27","1401.2818401497425",1,14,"Low Value"
1018,"2024-01-22","LinkedIn","Campaign B","USA","Mobile","VP","Medium","Retail","158","2024-02-09","2596.737100092798",1,18,"Medium Value"
1019,"2024-05-04","Facebook Ads","Campaign A","USA","Mobile","Manager","Enterprise","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1020,"2024-06-25","Facebook Ads","Campaign A","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1021,"2024-05-07","Google Ads","Campaign B","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1022,"2024-01-18","LinkedIn","Campaign B","USA","Desktop","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1023,"2024-01-13","Google Ads","Campaign B","Europe","Desktop","Manager","Medium","Retail","159","2024-01-29","1997.4202584854493",1,16,"Medium Value"
1024,"2024-05-11","Google Ads","Campaign B","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1025,"2024-01-03","Google Ads","Campaign A","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1026,"2024-04-22","Facebook Ads","Campaign B","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1027,"2024-02-10","Facebook Ads","Campaign B","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1028,"2024-04-22","Referral","Campaign B","USA","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1029,"2024-02-16","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1030,"2024-01-08","Facebook Ads","Campaign B","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1031,"2024-05-10","Facebook Ads","Campaign B","USA","Mobile","Manager","Enterprise","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1032,"2024-06-13","Google Ads","Campaign A","Europe","Desktop","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1033,"2024-01-03","Google Ads","Campaign B","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1034,"2024-03-06","Facebook Ads","Campaign B","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1035,"2024-02-05","Google Ads","Campaign B","USA","Mobile","VP","Enterprise","Tech","160","2024-02-28","6429.751790586945",1,23,"High Value"
1036,"2024-01-29","Google Ads","Campaign A","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1037,"2024-04-29","Google Ads","Campaign B","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1038,"2024-05-07","Google Ads","Campaign B","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1039,"2024-05-31","Facebook Ads","Campaign B","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1040,"2024-06-18","Google Ads","Campaign B","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1041,"2024-05-15","Facebook Ads","Campaign A","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1042,"2024-06-21","Google Ads","Campaign A","Europe","Desktop","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1043,"2024-04-29","LinkedIn","Campaign B","Europe","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1044,"2024-01-30","LinkedIn","Campaign B","Europe","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1045,"2024-06-28","Facebook Ads","Campaign B","Europe","Mobile","Manager","Enterprise","Tech","161","2024-07-19","7544.3997770807555",1,21,"High Value"
1046,"2024-04-08","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1047,"2024-04-23","LinkedIn","Campaign A","USA","Mobile","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1048,"2024-04-24","Referral","Campaign B","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1049,"2024-06-18","Google Ads","Campaign B","Europe","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1050,"2024-02-17","Google Ads","Campaign A","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1051,"2024-05-21","Facebook Ads","Campaign B","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1052,"2024-02-21","Google Ads","Campaign B","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1053,"2024-01-19","Facebook Ads","Campaign B","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1054,"2024-06-27","Google Ads","Campaign B","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1055,"2024-04-28","LinkedIn","Campaign A","Europe","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1056,"2024-03-11","Google Ads","Campaign A","Europe","Desktop","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1057,"2024-04-01","LinkedIn","Campaign B","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1058,"2024-01-22","LinkedIn","Campaign A","USA","Desktop","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1059,"2024-05-19","Google Ads","Campaign A","USA","Mobile","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1060,"2024-01-29","Facebook Ads","Campaign B","USA","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1061,"2024-02-03","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1062,"2024-03-27","Google Ads","Campaign A","USA","Desktop","Director","Small","Finance","162","2024-03-31","362.5379834861042",1,4,"Low Value"
1063,"2024-02-27","Facebook Ads","Campaign A","USA","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1064,"2024-04-26","LinkedIn","Campaign B","Europe","Mobile","VP","Small","Retail","163","2024-05-03","528.3816795106857",1,7,"Low Value"
1065,"2024-05-30","Google Ads","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1066,"2024-02-18","LinkedIn","Campaign B","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1067,"2024-06-18","Facebook Ads","Campaign B","Europe","Mobile","VP","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1068,"2024-01-03","Facebook Ads","Campaign B","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1069,"2024-02-03","Referral","Campaign A","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1070,"2024-03-19","Facebook Ads","Campaign A","Europe","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1071,"2024-03-04","Google Ads","Campaign B","USA","Desktop","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1072,"2024-05-05","LinkedIn","Campaign A","USA","Desktop","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1073,"2024-06-09","Google Ads","Campaign A","Europe","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1074,"2024-04-21","LinkedIn","Campaign B","Europe","Desktop","Manager","Medium","Tech","164","2024-05-09","2582.002568692445",1,18,"Medium Value"
1075,"2024-01-20","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1076,"2024-01-20","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1077,"2024-04-04","LinkedIn","Campaign B","Europe","Mobile","Director","Medium","Tech","165","2024-04-23","2379.270798353672",1,19,"Medium Value"
1078,"2024-05-07","Google Ads","Campaign A","USA","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1079,"2024-05-23","Google Ads","Campaign A","Europe","Mobile","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1080,"2024-06-17","Google Ads","Campaign B","USA","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1081,"2024-01-17","LinkedIn","Campaign A","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1082,"2024-03-15","Google Ads","Campaign A","USA","Mobile","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1083,"2024-02-05","Facebook Ads","Campaign A","Europe","Desktop","Director","Medium","Tech","166","2024-02-29","1395.6509312620778",1,24,"Low Value"
1084,"2024-02-16","Facebook Ads","Campaign B","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1085,"2024-02-01","Google Ads","Campaign A","USA","Mobile","VP","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1086,"2024-01-18","Google Ads","Campaign A","USA","Mobile","Director","Enterprise","Tech","167","2024-02-23","4338.308493060295",1,36,"High Value"
1087,"2024-04-10","Google Ads","Campaign B","Europe","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1088,"2024-01-25","Facebook Ads","Campaign A","USA","Desktop","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1089,"2024-06-28","Facebook Ads","Campaign B","Europe","Mobile","Director","Small","Finance","168","2024-07-08","486.08319706792815",1,10,"Low Value"
1090,"2024-06-21","Google Ads","Campaign B","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1091,"2024-03-10","Google Ads","Campaign A","USA","Mobile","Director","Medium","Finance","169","2024-04-01","1610.7467328040245",1,22,"Medium Value"
1092,"2024-03-04","LinkedIn","Campaign A","USA","Mobile","VP","Medium","Tech","170","2024-03-27","1579.606269951398",1,23,"Medium Value"
1093,"2024-04-18","LinkedIn","Campaign B","Europe","Mobile","Manager","Small","Tech","171","2024-04-25","575.7669827822665",1,7,"Low Value"
1094,"2024-01-17","Google Ads","Campaign B","USA","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1095,"2024-03-06","LinkedIn","Campaign A","USA","Mobile","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1096,"2024-04-28","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1097,"2024-02-22","Facebook Ads","Campaign B","Europe","Desktop","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1098,"2024-01-09","Facebook Ads","Campaign B","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1099,"2024-02-10","Google Ads","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1100,"2024-04-23","LinkedIn","Campaign A","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1101,"2024-06-27","Facebook Ads","Campaign A","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1102,"2024-01-13","Facebook Ads","Campaign A","USA","Desktop","VP","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1103,"2024-05-14","Google Ads","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1104,"2024-06-24","Facebook Ads","Campaign B","Europe","Desktop","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1105,"2024-02-02","Facebook Ads","Campaign B","Europe","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1106,"2024-01-11","LinkedIn","Campaign B","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1107,"2024-03-23","LinkedIn","Campaign B","USA","Mobile","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1108,"2024-04-12","Facebook Ads","Campaign A","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1109,"2024-03-23","Google Ads","Campaign B","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1110,"2024-04-24","Referral","Campaign B","Europe","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1111,"2024-01-12","Google Ads","Campaign B","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1112,"2024-06-03","Google Ads","Campaign A","USA","Desktop","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1113,"2024-06-15","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Finance","172","2024-06-21","240.59199126845533",1,6,"Low Value"
1114,"2024-04-19","Google Ads","Campaign A","USA","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
